origin_city,destination_city,distance_km,distance_bucket,is_long_distance,vehicle_type,order_date,order_hour,order_hour_sin,order_hour_cos,weekday,weather,temperature,traffic_level,delivery_time_hours,day_of_month,week_of_year,month,month_sin,month_cos,is_weekend,is_peak_hour,is_night,expected_time_no_traffic,traffic_weather_risk,night_peak_conflict,route_id,is_return_route,route_frequency,route_popularity_bucket,route_avg_distance,route_std_distance,distance_vs_route_avg,city_pair_complexity,is_long_route,vehicle_distance_mismatch,vehicle_traffic_stress,vehicle_weather_risk,vehicle_time_efficiency,operational_stress_index
tashkent,samarkand,292.9,short,0,motorcycle,2025-12-25,22,-0.5000000000000004,0.8660254037844384,thursday,mist,7.0,low,4.28,25,52,12,-2.4492935982947064e-16,1.0,False,False,True,3.905333333333333,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.8292932741550016,1.0,4.875,0.63,0.4087689911232502
tashkent,samarkand,292.9,short,0,truck,2025-11-24,10,0.4999999999999999,-0.8660254037844387,monday,mist,4.7,low,5.07,24,48,11,-0.5000000000000004,0.8660254037844384,False,True,False,4.881666666666666,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.41420000000000007,3.0,2.6999999999999997,0.2,0.5396299999999999
tashkent,samarkand,292.9,short,0,pickup,2025-12-17,15,-0.7071067811865471,-0.7071067811865479,wednesday,clouds,4.7,low,4.18,17,51,12,-2.4492935982947064e-16,1.0,False,False,False,4.184285714285714,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.5,3.24,0.9,0.21455
tashkent,samarkand,292.9,short,0,van,2025-11-13,0,0.0,1.0,thursday,mist,4.7,low,4.04,13,46,11,-0.5000000000000004,0.8660254037844384,False,False,True,4.506153846153846,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.8,5.2650000000000015,0.9900000000000001,0.26367500000000005
tashkent,samarkand,292.9,short,0,pickup,2026-01-01,3,0.7071067811865475,0.7071067811865476,thursday,mist,4.7,low,3.92,1,1,1,0.4999999999999999,0.8660254037844387,False,False,True,4.184285714285714,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.5,5.2650000000000015,0.765,0.29892500000000005
tashkent,samarkand,292.9,short,0,car,2025-12-22,16,-0.8660254037844384,-0.5000000000000004,monday,mist,7.0,low,3.7,22,52,12,-2.4492935982947064e-16,1.0,False,False,False,3.66125,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.31717309662000676,1.2,2.25,0.9,0.212825964493001
tashkent,samarkand,292.9,short,0,car,2026-01-04,19,-0.9659258262890684,0.2588190451025203,sunday,mist,4.7,medium,4.62,4,1,1,0.4999999999999999,0.8660254037844387,True,True,False,3.66125,4.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.31717309662000676,3.5999999999999996,3.375,0.425,0.527700964493001
tashkent,samarkand,292.9,short,0,motorcycle,2025-12-21,18,-1.0,-1.8369701987210292e-16,sunday,mist,4.7,medium,6.11,21,51,12,-2.4492935982947064e-16,1.0,True,True,False,3.905333333333333,4.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.8292932741550016,3.0,5.625,0.51,0.5975189911232502
tashkent,samarkand,292.9,short,0,pickup,2026-01-01,0,0.0,1.0,thursday,clouds,7.0,low,4.27,1,1,1,0.4999999999999999,0.8660254037844387,False,False,True,4.184285714285714,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.5,2.8080000000000003,0.765,0.23750000000000002
tashkent,samarkand,292.9,short,0,pickup,2025-11-30,5,0.9659258262890684,0.2588190451025207,sunday,mist,7.0,low,3.9,30,48,11,-0.5000000000000004,0.8660254037844384,True,False,True,4.184285714285714,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.5,3.5100000000000002,0.765,0.25505
tashkent,samarkand,292.9,short,0,car,2025-11-30,19,-0.9659258262890684,0.2588190451025203,sunday,clouds,4.7,medium,5.06,30,48,11,-0.5000000000000004,0.8660254037844384,True,True,False,3.66125,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.31717309662000676,3.5999999999999996,2.6999999999999997,0.425,0.510825964493001
tashkent,samarkand,292.9,short,0,pickup,2025-12-06,14,-0.4999999999999997,-0.8660254037844388,saturday,clouds,7.0,low,4.22,6,49,12,-2.4492935982947064e-16,1.0,True,False,False,4.184285714285714,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.5,2.16,0.8,0.21255
tashkent,samarkand,292.9,short,0,truck,2026-01-01,11,0.258819045102521,-0.9659258262890682,thursday,clouds,4.7,low,5.17,1,1,1,0.4999999999999999,0.8660254037844387,False,False,False,4.881666666666666,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.41420000000000007,2.0,2.16,0.7,0.33113000000000004
tashkent,samarkand,292.9,short,0,van,2025-11-27,15,-0.7071067811865471,-0.7071067811865479,thursday,mist,7.0,low,4.35,27,48,11,-0.5000000000000004,0.8660254037844384,False,False,False,4.506153846153846,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.8,2.7,0.8,0.24705
tashkent,samarkand,292.9,short,0,van,2026-01-02,22,-0.5000000000000004,0.8660254037844384,friday,mist,7.0,low,4.04,2,1,1,0.4999999999999999,0.8660254037844387,False,False,True,4.506153846153846,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.8,3.5100000000000002,0.9900000000000001,0.21979999999999997
tashkent,samarkand,292.9,short,0,truck,2025-11-07,17,-0.9659258262890684,-0.2588190451025206,friday,mist,4.7,medium,6.55,7,45,11,-0.5000000000000004,0.8660254037844384,False,True,False,4.881666666666666,4.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.41420000000000007,5.0,2.6999999999999997,0.13999999999999999,0.69463
tashkent,samarkand,292.9,short,0,truck,2025-12-16,16,-0.8660254037844384,-0.5000000000000004,tuesday,clouds,7.0,low,5.63,16,51,12,-2.4492935982947064e-16,1.0,False,False,False,4.881666666666666,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.41420000000000007,2.0,1.44,0.7,0.31313
tashkent,samarkand,292.9,short,0,truck,2025-12-06,0,0.0,1.0,saturday,mist,4.7,low,5.1,6,49,12,-2.4492935982947064e-16,1.0,True,False,True,4.881666666666666,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.41420000000000007,2.0,3.51,1.0,0.28987999999999997
tashkent,samarkand,292.9,short,0,motorcycle,2025-11-09,4,0.8660254037844386,0.5000000000000001,sunday,clouds,4.7,low,4.78,9,45,11,-0.5000000000000004,0.8660254037844384,True,False,True,3.905333333333333,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.8292932741550016,1.0,5.8500000000000005,0.63,0.4331439911232502
tashkent,samarkand,292.9,short,0,car,2025-11-13,10,0.4999999999999999,-0.8660254037844387,thursday,clouds,4.7,low,3.85,13,46,11,-0.5000000000000004,0.8660254037844384,False,True,False,3.66125,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.31717309662000676,1.7999999999999998,2.6999999999999997,0.5,0.366075964493001
tashkent,samarkand,292.9,short,0,motorcycle,2025-11-18,23,-0.2588190451025215,0.965925826289068,tuesday,clouds,4.7,low,4.94,18,47,11,-0.5000000000000004,0.8660254037844384,False,False,True,3.905333333333333,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.8292932741550016,1.0,5.8500000000000005,0.63,0.4331439911232502
tashkent,samarkand,292.9,short,0,truck,2025-12-26,0,0.0,1.0,friday,mist,4.7,low,5.06,26,52,12,-2.4492935982947064e-16,1.0,False,False,True,4.881666666666666,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.41420000000000007,2.0,3.51,1.0,0.28987999999999997
tashkent,samarkand,292.9,short,0,motorcycle,2026-01-03,23,-0.2588190451025215,0.965925826289068,saturday,mist,7.0,low,4.58,3,1,1,0.4999999999999999,0.8660254037844387,True,False,True,3.905333333333333,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.8292932741550016,1.0,4.875,0.63,0.4087689911232502
tashkent,samarkand,292.9,short,0,motorcycle,2025-11-14,0,0.0,1.0,friday,mist,7.0,low,4.39,14,46,11,-0.5000000000000004,0.8660254037844384,False,False,True,3.905333333333333,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.8292932741550016,1.0,4.875,0.63,0.4087689911232502
tashkent,samarkand,292.9,short,0,pickup,2025-11-28,8,0.8660254037844387,-0.4999999999999998,friday,clouds,7.0,medium,5.86,28,48,11,-0.5000000000000004,0.8660254037844384,False,True,False,4.184285714285714,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,4.5,2.16,0.36000000000000004,0.53255
tashkent,samarkand,292.9,short,0,van,2025-11-23,4,0.8660254037844386,0.5000000000000001,sunday,mist,7.0,low,4.16,23,47,11,-0.5000000000000004,0.8660254037844384,True,False,True,4.506153846153846,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.8,3.5100000000000002,0.9900000000000001,0.21979999999999997
tashkent,samarkand,292.9,short,0,motorcycle,2025-12-08,14,-0.4999999999999997,-0.8660254037844388,monday,clouds,7.0,low,5.12,8,50,12,-2.4492935982947064e-16,1.0,False,False,False,3.905333333333333,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.8292932741550016,1.0,3.0,0.9,0.2943939911232502
tashkent,samarkand,292.9,short,0,motorcycle,2025-11-11,7,0.9659258262890684,-0.2588190451025206,tuesday,clouds,4.7,medium,6.19,11,46,11,-0.5000000000000004,0.8660254037844384,False,False,False,3.905333333333333,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.8292932741550016,2.0,4.5,0.81,0.4243939911232502
tashkent,samarkand,292.9,short,0,motorcycle,2025-11-26,17,-0.9659258262890684,-0.2588190451025206,wednesday,mist,4.7,medium,5.79,26,48,11,-0.5000000000000004,0.8660254037844384,False,True,False,3.905333333333333,4.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.8292932741550016,3.0,5.625,0.51,0.5975189911232502
tashkent,samarkand,292.9,short,0,truck,2026-01-02,7,0.9659258262890684,-0.2588190451025206,friday,mist,7.0,medium,6.12,2,1,1,0.4999999999999999,0.8660254037844387,False,False,False,4.881666666666666,4.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.41420000000000007,4.0,1.7999999999999998,0.5599999999999999,0.49712999999999996
tashkent,samarkand,292.9,short,0,van,2025-11-18,2,0.4999999999999999,0.8660254037844387,tuesday,clouds,7.0,low,4.63,18,47,11,-0.5000000000000004,0.8660254037844384,False,False,True,4.506153846153846,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.8,2.8080000000000003,0.9900000000000001,0.20224999999999999
tashkent,samarkand,292.9,short,0,van,2025-12-04,16,-0.8660254037844384,-0.5000000000000004,thursday,mist,4.7,low,4.17,4,49,12,-2.4492935982947064e-16,1.0,False,False,False,4.506153846153846,2.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,1.8,4.050000000000001,0.8,0.2808
tashkent,samarkand,292.9,short,0,van,2025-12-23,18,-1.0,-1.8369701987210292e-16,tuesday,mist,7.0,medium,5.41,23,52,12,-2.4492935982947064e-16,1.0,False,True,False,4.506153846153846,4.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.023666666666666742,5.0,2.7,0.21,0.61855
tashkent,samarkand,292.9,short,0,car,2025-12-25,10,0.4999999999999999,-0.8660254037844387,thursday,clouds,7.0,low,4.22,25,52,12,-2.4492935982947064e-16,1.0,False,True,False,3.66125,1.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.31717309662000676,1.7999999999999998,1.7999999999999998,0.5,0.343575964493001
tashkent,samarkand,292.9,short,0,car,2025-12-05,17,-0.9659258262890684,-0.2588190451025206,friday,mist,7.0,medium,4.7,5,49,12,-2.4492935982947064e-16,1.0,False,True,False,3.66125,4.0,0,tashkent_samarkand,0,1555,popular,292.9,0.0,1.0,5,0,0.31717309662000676,3.5999999999999996,2.25,0.425,0.499575964493001
